樞 [U+6A1E]
樟 [U+6A1F]
模 [U+6A21]
樣 [U+6A23]
権 [U+6A29]
横 [U+6A2A]
樱 [U+6A31]
樸 [U+6A38]
樹 [U+6A39]
橇 [U+6A47]
橋 [U+6A4B]
橙 [U+6A59]
機 [U+6A5F]
橡 [U+6A61]
橢 [U+6A62]
橫 [U+6A6B]
橱 [U+6A71]
檀 [U+6A80]
檄 [U+6A84]
檔 [U+6A94]
檢 [U+6AA2]
檬 [U+6AAC]
檸 [U+6AB8]
檻 [U+6ABB]
櫃 [U+6AC3]
櫥 [U+6AE5]
櫻 [U+6AFB]
欄 [U+6B04]
權 [U+6B0A]
欠 [U+6B20]
次 [U+6B21]
欢 [U+6B22]
欣 [U+6B23]
欧 [U+6B27]
欲 [U+6B32]
欺 [U+6B3A]
欽 [U+6B3D]
款 [U+6B3E]
歇 [U+6B47]
歉 [U+6B49]
歌 [U+6B4C]
歎 [U+6B4E]
歐 [U+6B50]
歡 [U+6B61]
止 [U+6B62]
正 [U+6B63]
此 [U+6B64]
步 [U+6B65]
武 [U+6B66]
歧 [U+6B67]
歪 [U+6B6A]
歲 [U+6B72]
歳 [U+6B73]
歸 [U+6B78]
歹 [U+6B79]
死 [U+6B7B]
歼 [U+6B7C]
殃 [U+6B83]
殆 [U+6B86]
殉 [U+6B89]
殊 [U+6B8A]
残 [U+6B8B]
殖 [U+6B96]
殘 [U+6B98]
殲 [U+6BB2]
殴 [U+6BB4]
段 [U+6BB5]
殷 [U+6BB7]
殺 [U+6BBA]
殼 [U+6BBC]
殿 [U+6BBF]
毀 [U+6BC0]
毁 [U+6BC1]
毅 [U+6BC5]
毆 [U+6BC6]
毋 [U+6BCB]
母 [U+6BCD]
毎 [U+6BCE]
每 [U+6BCF]
毒 [U+6BD2]
比 [U+6BD4]
毕 [U+6BD5]
毖 [U+6BD6]
毗 [U+6BD7]
毙 [U+6BD9]
毛 [U+6BDB]
毡 [U+6BE1]
毫 [U+6BEB]
毯 [U+6BEF]
氈 [U+6C08]
氏 [U+6C0F]
民 [U+6C11]
氓 [U+6C13]
气 [U+6C14]
氖 [U+6C16]
気 [U+6C17]
氛 [U+6C1B]
氟 [U+6C1F]
氢 [U+6C22]
氣 [U+6C23]
氦 [U+6C26]
氧 [U+6C27]
氨 [U+6C28]
氫 [U+6C2B]
氮 [U+6C2E]
氯 [U+6C2F]
氰 [U+6C30]
水 [U+6C34]
永 [U+6C38]
汀 [U+6C40]
汁 [U+6C41]
求 [U+6C42]
汇 [U+6C47]
汉 [U+6C49]
汐 [U+6C50]
汕 [U+6C55]
汗 [U+6C57]
汙 [U+6C59]
汛 [U+6C5B]
汝 [U+6C5D]
汞 [U+6C5E]
江 [U+6C5F]
池 [U+6C60]
污 [U+6C61]
汤 [U+6C64]
汪 [U+6C6A]
汰 [U+6C70]
汲 [U+6C72]
汹 [U+6C79]
決 [U+6C7A]
汽 [U+6C7D]
汾 [U+6C7E]
沁 [U+6C81]
沂 [U+6C82]
沃 [U+6C83]
沈 [U+6C88]
沉 [U+6C89]
沏 [U+6C8F]
沒 [U+6C92]
沖 [U+6C96]
沙 [U+6C99]
沛 [U+6C9B]
沟 [U+6C9F]
没 [U+6CA1]
沢 [U+6CA2]
沤 [U+6CA4]
沥 [U+6CA5]
沦 [U+6CA6]
沧 [U+6CA7]
沪 [U+6CAA]
沫 [U+6CAB]
沮 [U+6CAE]
河 [U+6CB3]
沸 [U+6CB8]
油 [U+6CB9]
治 [U+6CBB]
沼 [U+6CBC]
沽 [U+6CBD]
沾 [U+6CBE]
沿 [U+6CBF]
況 [U+6CC1]
泄 [U+6CC4]
泅 [U+6CC5]
泉 [U+6CC9]
泊 [U+6CCA]
泌 [U+6CCC]
法 [U+6CD5]
泛 [U+6CDB]
泞 [U+6CDE]
泡 [U+6CE1]
波 [U+6CE2]
泣 [U+6CE3]
泥 [U+6CE5]
注 [U+6CE8]
泪 [U+6CEA]
泰 [U+6CF0]
泳 [U+6CF3]
泵 [U+6CF5]
泻 [U+6CFB]
泼 [U+6CFC]
泽 [U+6CFD]
洁 [U+6D01]
洋 [U+6D0B]
洒 [U+6D12]
洗 [U+6D17]
洛 [U+6D1B]
洞 [U+6D1E]
津 [U+6D25]
洪 [U+6D2A]
洱 [U+6D31]
洲 [U+6D32]
洶 [U+6D36]
活 [U+6D3B]
洼 [U+6D3C]
洽 [U+6D3D]
派 [U+6D3E]
流 [U+6D41]
浅 [U+6D45]
浆 [U+6D46]
浇 [U+6D47]
浊 [U+6D4A]
测 [U+6D4B]
济 [U+6D4E]
浑 [U+6D51]
浓 [U+6D53]
浙 [U+6D59]
浚 [U+6D5A]
浦 [U+6D66]
浩 [U+6D69]
浪 [U+6D6A]
浮 [U+6D6E]
浴 [U+6D74]
海 [U+6D77]
浸 [U+6D78]
涂 [U+6D82]
涅 [U+6D85]
消 [U+6D88]
涉 [U+6D89]
涌 [U+6D8C]
涎 [U+6D8E]
涕 [U+6D95]
涛 [U+6D9B]
涝 [U+6D9D]
涟 [U+6D9F]
涡 [U+6DA1]
涣 [U+6DA3]
涤 [U+6DA4]
润 [U+6DA6]
涧 [U+6DA7]
涨 [U+6DA8]
涩 [U+6DA9]
涪 [U+6DAA]
涯 [U+6DAF]
液 [U+6DB2]
涵 [U+6DB5]
涸 [U+6DB8]
涼 [U+6DBC]
淀 [U+6DC0]
淄 [U+6DC4]
淆 [U+6DC6]
淋 [U+6DCB]
淌 [U+6DCC]
淑 [U+6DD1]
淒 [U+6DD2]
淖 [U+6DD6]
淘 [U+6DD8]
淚 [U+6DDA]
淡 [U+6DE1]
淤 [U+6DE4]
淨 [U+6DE8]
淩 [U+6DE9]
淪 [U+6DEA]
淫 [U+6DEB]
淬 [U+6DEC]
淮 [U+6DEE]
深 [U+6DF1]
淳 [U+6DF3]
淵 [U+6DF5]
混 [U+6DF7]
淹 [U+6DF9]
淺 [U+6DFA]
添 [U+6DFB]
清 [U+6E05]
済 [U+6E08]
渉 [U+6E09]
渊 [U+6E0A]
渍 [U+6E0D]
渐 [U+6E10]
渔 [U+6E14]
渗 [U+6E17]
渙 [U+6E19]
減 [U+6E1B]
渝 [U+6E1D]
渠 [U+6E20]
渡 [U+6E21]
渣 [U+6E23]
渤 [U+6E24]
渦 [U+6E26]
温 [U+6E29]
測 [U+6E2C]
渭 [U+6E2D]
港 [U+6E2F]
渴 [U+6E34]
游 [U+6E38]
渺 [U+6E3A]
渾 [U+6E3E]
湃 [U+6E43]
湊 [U+6E4A]
湍 [U+6E4D]
湖 [U+6E56]
湘 [U+6E58]
湛 [U+6E5B]
湧 [U+6E67]
湯 [U+6E6F]
湾 [U+6E7E]
湿 [U+6E7F]
溃 [U+6E83]
溅 [U+6E85]
溉 [U+6E89]
源 [U+6E90]
準 [U+6E96]
溜 [U+6E9C]
溝 [U+6E9D]
溢 [U+6EA2]
溪 [U+6EAA]
溫 [U+6EAB]
溯 [U+6EAF]
溶 [U+6EB6]
溺 [U+6EBA]
滁 [U+6EC1]
滄 [U+6EC4]
滅 [U+6EC5]
滇 [U+6EC7]
滋 [U+6ECB]
滌 [U+6ECC]
滑 [U+6ED1]
滓 [U+6ED3]
滔 [U+6ED4]
滚 [U+6EDA]
滞 [U+6EDE]
满 [U+6EE1]
滤 [U+6EE4]
滥 [U+6EE5]
滦 [U+6EE6]
滨 [U+6EE8]
滩 [U+6EE9]
滬 [U+6EEC]
滯 [U+6EEF]
滲 [U+6EF2]
滴 [U+6EF4]
滾 [U+6EFE]
滿 [U+6EFF]
漁 [U+6F01]
漂 [U+6F02]
漆 [U+6F06]
漏 [U+6F0F]
漓 [U+6F13]
演 [U+6F14]
漚 [U+6F1A]
漠 [U+6F20]
漢 [U+6F22]
漣 [U+6F23]
漫 [U+6F2B]
漬 [U+6F2C]
漱 [U+6F31]
漲 [U+6F32]
漳 [U+6F33]
漸 [U+6F38]
漾 [U+6F3E]
漿 [U+6F3F]
潍 [U+6F4D]
潑 [U+6F51]
潔 [U+6F54]
潘 [U+6F58]
潛 [U+6F5B]
潜 [U+6F5C]
潞 [U+6F5E]
潤 [U+6F64]
潦 [U+6F66]
潭 [U+6F6D]
潮 [U+6F6E]
潰 [U+6F70]
澀 [U+6F80]
澄 [U+6F84]
澆 [U+6F86]
澇 [U+6F87]
澈 [U+6F88]
澎 [U+6F8E]
澗 [U+6F97]
澜 [U+6F9C]
澡 [U+6FA1]
澤 [U+6FA4]
澱 [U+6FB1]
澳 [U+6FB3]
激 [U+6FC0]
濁 [U+6FC1]
濃 [U+6FC3]
濒 [U+6FD2]
濕 [U+6FD5]
濘 [U+6FD8]
濟 [U+6FDF]
濤 [U+6FE4]
濫 [U+6FEB]
濰 [U+6FF0]
濱 [U+6FF1]
濺 [U+6FFA]
濾 [U+6FFE]
瀉 [U+7009]
瀑 [U+7011]
瀕 [U+7015]
瀝 [U+701D]
瀾 [U+703E]
灌 [U+704C]
灑 [U+7051]
灘 [U+7058]
灣 [U+7063]
灤 [U+7064]
火 [U+706B]
灭 [U+706D]
灯 [U+706F]
灰 [U+7070]
灵 [U+7075]
灶 [U+7076]
灸 [U+7078]
灼 [U+707C]
災 [U+707D]
灾 [U+707E]
灿 [U+707F]
炉 [U+7089]
炊 [U+708A]
炎 [U+708E]
炒 [U+7092]
炔 [U+7094]
炕 [U+7095]
炙 [U+7099]
炬 [U+70AC]
炭 [U+70AD]
炮 [U+70AE]
炯 [U+70AF]
炳 [U+70B3]
炸 [U+70B8]
点 [U+70B9]
為 [U+70BA]
炼 [U+70BC]
炽 [U+70BD]
烁 [U+70C1]
烂 [U+70C2]
烃 [U+70C3]
烈 [U+70C8]
烏 [U+70CF]
烘 [U+70D8]
烙 [U+70D9]
烛 [U+70DB]
烟 [U+70DF]
烤 [U+70E4]
烦 [U+70E6]
烧 [U+70E7]
烩 [U+70E9]
烫 [U+70EB]
烬 [U+70EC]
热 [U+70ED]
烯 [U+70EF]
烴 [U+70F4]
烷 [U+70F7]
烹 [U+70F9]
烽 [U+70FD]
焉 [U+7109]
焊 [U+710A]
焕 [U+7115]
焙 [U+7119]
焚 [U+711A]
無 [U+7121]
焦 [U+7126]
焰 [U+7130]
然 [U+7136]
煉 [U+7149]
煌 [U+714C]
煎 [U+714E]
煙 [U+7159]
煞 [U+715E]
煤 [U+7164]
煥 [U+7165]
照 [U+7167]
煩 [U+7169]
煮 [U+716E]
煽 [U+717D]
熄 [U+7184]
熊 [U+718A]
熏 [U+718F]
熒 [U+7192]
熔 [U+7194]
熙 [U+7199]
熟 [U+719F]
熬 [U+71AC]
熱 [U+71B1]
熾 [U+71BE]
燃 [U+71C3]
燈 [U+71C8]
燎 [U+71CE]
燒 [U+71D2]
燕 [U+71D5]
燙 [U+71D9]
營 [U+71DF]
燥 [U+71E5]
燦 [U+71E6]
燭 [U+71ED]
燴 [U+71F4]
燼 [U+71FC]
爆 [U+7206]
爍 [U+720D]
爐 [U+7210]
爛 [U+721B]
爪 [U+722A]
爬 [U+722C]
爭 [U+722D]
爱 [U+7231]
爵 [U+7235]
父 [U+7236]
爷 [U+7237]
爸 [U+7238]
爹 [U+7239]
爺 [U+723A]
爽 [U+723D]
爾 [U+723E]
牆 [U+7246]
片 [U+7247]
版 [U+7248]
牌 [U+724C]
牙 [U+7259]
牛 [U+725B]
牟 [U+725F]
牡 [U+7261]
牢 [U+7262]
牧 [U+7267]
物 [U+7269]
牲 [U+7272]
牵 [U+7275]
特 [U+7279]
牺 [U+727A]
牽 [U+727D]
犀 [U+7280]
犁 [U+7281]
犊 [U+728A]
犢 [U+72A2]
犧 [U+72A7]
犬 [U+72AC]
犯 [U+72AF]
状 [U+72B6]
犹 [U+72B9]
狀 [U+72C0]
狂 [U+72C2]
狄 [U+72C4]
狈 [U+72C8]
狐 [U+72D0]
狗 [U+72D7]
狙 [U+72D9]
狞 [U+72DE]
狠 [U+72E0]
狡 [U+72E1]
独 [U+72EC]
狭 [U+72ED]
狮 [U+72EE]
狰 [U+72F0]
狱 [U+72F1]
狸 [U+72F8]
狹 [U+72F9]
狼 [U+72FC]
狽 [U+72FD]
猎 [U+730E]
猖 [U+7316]
猙 [U+7319]
猛 [U+731B]
猜 [U+731C]
猩 [U+7329]
猪 [U+732A]
猫 [U+732B]
献 [U+732E]
猴 [U+7334]
猶 [U+7336]
猾 [U+733E]
猿 [U+733F]
獄 [U+7344]
獅 [U+7345]
獎 [U+734E]
獨 [U+7368]
獭 [U+736D]
獰 [U+7370]
獲 [U+7372]
獵 [U+7375]
獸 [U+7378]
獺 [U+737A]
獻 [U+737B]
玄 [U+7384]
率 [U+7387]
玉 [U+7389]
王 [U+738B]
玖 [U+7396]
玛 [U+739B]
玩 [U+73A9]
玫 [U+73AB]
环 [U+73AF]
现 [U+73B0]
玲 [U+73B2]
玻 [U+73BB]
珊 [U+73CA]
珍 [U+73CD]
珐 [U+73D0]
珠 [U+73E0]
班 [U+73ED]
現 [U+73FE]
球 [U+7403]
琅 [U+7405]
理 [U+7406]
琉 [U+7409]
琐 [U+7410]
琢 [U+7422]
琳 [U+7433]
琴 [U+7434]
琵 [U+7435]
琶 [U+7436]
琺 [U+743A]
琼 [U+743C]
瑚 [U+745A]
瑞 [U+745E]
瑟 [U+745F]
瑣 [U+7463]
瑤 [U+7464]
瑩 [U+7469]
瑪 [U+746A]
瑰 [U+7470]
瑶 [U+7476]
璃 [U+7483]
環 [U+74B0]
瓊 [U+74CA]
瓜 [U+74DC]
瓢 [U+74E2]
瓣 [U+74E3]
瓤 [U+74E4]
瓦 [U+74E6]
瓮 [U+74EE]
瓶 [U+74F6]
瓷 [U+74F7]
甄 [U+7504]
甕 [U+7515]
甘 [U+7518]
甚 [U+751A]
甜 [U+751C]
生 [U+751F]
產 [U+7522]
産 [U+7523]
甥 [U+7525]
用 [U+7528]
甩 [U+7529]
甫 [U+752B]
甭 [U+752D]
甯 [U+752F]
田 [U+7530]
由 [U+7531]
甲 [U+7532]
申 [U+7533]
电 [U+7535]
男 [U+7537]
甸 [U+7538]
町 [U+753A]
画 [U+753B]
畅 [U+7545]
界 [U+754C]
畏 [U+754F]
畔 [U+7554]
留 [U+7559]
畜 [U+755C]
畝 [U+755D]
畢 [U+7562]
略 [U+7565]
畦 [U+7566]
番 [U+756A]
畫 [U+756B]
異 [U+7570]
畴 [U+7574]
當 [U+7576]
畸 [U+7578]
疆 [U+7586]
疇 [U+7587]
疊 [U+758A]
疏 [U+758F]
疑 [U+7591]
疗 [U+7597]
疙 [U+7599]
疚 [U+759A]
疟 [U+759F]
疡 [U+75A1]
疤 [U+75A4]
疥 [U+75A5]
疫 [U+75AB]
疮 [U+75AE]
疯 [U+75AF]
疲 [U+75B2]
疵 [U+75B5]
疹 [U+75B9]
疼 [U+75BC]
疽 [U+75BD]
疾 [U+75BE]
病 [U+75C5]
症 [U+75C7]
痈 [U+75C8]
痉 [U+75C9]
痊 [U+75CA]
痒 [U+75D2]
痔 [U+75D4]
痕 [U+75D5]
痘 [U+75D8]
痙 [U+75D9]
痛 [U+75DB]
痞 [U+75DE]
痢 [U+75E2]
痪 [U+75EA]
痰 [U+75F0]
痴 [U+75F4]
痹 [U+75F9]
瘁 [U+7601]
瘋 [U+760B]
瘍 [U+760D]
瘓 [U+7613]
瘟 [U+761F]
瘡 [U+7621]
瘤 [U+7624]
瘦 [U+7626]
瘧 [U+7627]
瘩 [U+7629]
瘪 [U+762A]
瘫 [U+762B]
瘴 [U+7634]
瘸 [U+7638]
療 [U+7642]
癌 [U+764C]
癟 [U+765F]
癡 [U+7661]
癢 [U+7662]
癣 [U+7663]
癬 [U+766C]
癰 [U+7670]
癱 [U+7671]
癸 [U+7678]
発 [U+767A]
登 [U+767B]
發 [U+767C]
白 [U+767D]
百 [U+767E]
皂 [U+7682]
的 [U+7684]
皆 [U+7686]
皇 [U+7687]
皋 [U+768B]
皑 [U+7691]
皖 [U+7696]
皚 [U+769A]
皮 [U+76AE]
皱 [U+76B1]
皺 [U+76BA]
皿 [U+76BF]
盂 [U+76C2]
盅 [U+76C5]
盆 [U+76C6]
盈 [U+76C8]
益 [U+76CA]
盎 [U+76CE]
盏 [U+76CF]
盐 [U+76D0]
监 [U+76D1]
盒 [U+76D2]
盔 [U+76D4]
盖 [U+76D6]
盗 [U+76D7]
盘 [U+76D8]
盛 [U+76DB]
盜 [U+76DC]
盞 [U+76DE]
盟 [U+76DF]
盡 [U+76E1]
監 [U+76E3]
盤 [U+76E4]
盧 [U+76E7]
目 [U+76EE]
盯 [U+76EF]
盲 [U+76F2]
直 [U+76F4]
相 [U+76F8]
盼 [U+76FC]
盾 [U+76FE]
省 [U+7701]
眉 [U+7709]
看 [U+770B]
県 [U+770C]
真 [U+771F]
眠 [U+7720]
眨 [U+7728]
眩 [U+7729]
眯 [U+772F]
眶 [U+7736]
眷 [U+7737]
眺 [U+773A]
眼 [U+773C]
眾 [U+773E]
着 [U+7740]
睁 [U+7741]
睛 [U+775B]
睜 [U+775C]
睡 [U+7761]
督 [U+7763]
睦 [U+7766]
睫 [U+776B]
睬 [U+776C]
睹 [U+7779]
瞄 [U+7784]
瞅 [U+7785]
瞎 [U+778E]
瞒 [U+7792]
瞞 [U+779E]
瞥 [U+77A5]
瞧 [U+77A7]
瞩 [U+77A9]
瞪 [U+77AA]
瞬 [U+77AC]
瞳 [U+77B3]
瞻 [U+77BB]
矗 [U+77D7]
矚 [U+77DA]
矛 [U+77DB]
矢 [U+77E2]
矣 [U+77E3]
知 [U+77E5]
矩 [U+77E9]
矫 [U+77EB]
短 [U+77ED]
矮 [U+77EE]
矯 [U+77EF]
石 [U+77F3]
矽 [U+77FD]
矾 [U+77FE]
矿 [U+77FF]
码 [U+7801]
砂 [U+7802]
砌 [U+780C]
砍 [U+780D]
砒 [U+7812]
研 [U+7814]
砖 [U+7816]
砚 [U+781A]
砧 [U+7827]
砰 [U+7830]
破 [U+7834]
砷 [U+7837]
砸 [U+7838]
砾 [U+783E]
础 [U+7840]
硅 [U+7845]
硒 [U+7852]
硕 [U+7855]
硝 [U+785D]
硫 [U+786B]
硬 [U+786C]
确 [U+786E]
硯 [U+786F]
硼 [U+787C]
碉 [U+7889]
碌 [U+788C]
碍 [U+788D]
碎 [U+788E]
碑 [U+7891]
碗 [U+7897]
碘 [U+7898]
碟 [U+789F]
碧 [U+78A7]
碩 [U+78A9]
碰 [U+78B0]
碱 [U+78B1]
碳 [U+78B3]
碴 [U+78B4]
確 [U+78BA]
碼 [U+78BC]
碾 [U+78BE]
磁 [U+78C1]
磅 [U+78C5]
磊 [U+78CA]
磋 [U+78CB]
磐 [U+78D0]
磕 [U+78D5]
磚 [U+78DA]
磨 [U+78E8]
磷 [U+78F7]
磺 [U+78FA]
礁 [U+7901]
礎 [U+790E]
礙 [U+7919]
礦 [U+7926]
礫 [U+792B]
礬 [U+792C]
示 [U+793A]
礼 [U+793C]
社 [U+793E]
祁 [U+7941]
祈 [U+7948]
祖 [U+7956]
祝 [U+795D]
神 [U+795E]
祟 [U+795F]
祥 [U+7965]
票 [U+7968]
祭 [U+796D]
祷 [U+7977]
祸 [U+7978]
祿 [U+797F]
禁 [U+7981]
禄 [U+7984]
禍 [U+798D]
福 [U+798F]
禦 [U+79A6]
禮 [U+79AE]
禱 [U+79B1]
禹 [U+79B9]
离 [U+79BB]
禽 [U+79BD]
禾 [U+79BE]
禿 [U+79BF]
秀 [U+79C0]
私 [U+79C1]
秃 [U+79C3]
秆 [U+79C6]
秉 [U+79C9]
秋 [U+79CB]
种 [U+79CD]
科 [U+79D1]
秒 [U+79D2]
秘 [U+79D8]
租 [U+79DF]
秤 [U+79E4]
秦 [U+79E6]
秧 [U+79E7]
秩 [U+79E9]
积 [U+79EF]
称 [U+79F0]
秸 [U+79F8]
移 [U+79FB]
秽 [U+79FD]
稀 [U+7A00]
稅 [U+7A05]
稈 [U+7A08]
程 [U+7A0B]
稍 [U+7A0D]
税 [U+7A0E]
稗 [U+7A17]
稚 [U+7A1A]
稠 [U+7A20]
種 [U+7A2E]
稱 [U+7A31]
稳 [U+7A33]
稻 [U+7A3B]
稼 [U+7A3C]
稽 [U+7A3D]
稿 [U+7A3F]
穆 [U+7A46]
積 [U+7A4D]
穎 [U+7A4E]
穗 [U+7A57]
穢 [U+7A62]
穩 [U+7A69]
穴 [U+7A74]
究 [U+7A76]
穷 [U+7A77]
空 [U+7A7A]
穿 [U+7A7F]
突 [U+7A81]
窃 [U+7A83]
窄 [U+7A84]
窍 [U+7A8D]
窑 [U+7A91]
窒 [U+7A92]
窖 [U+7A96]
窗 [U+7A97]
窘 [U+7A98]
窜 [U+7A9C]
窝 [U+7A9D]
窟 [U+7A9F]
窥 [U+7AA5]
窩 [U+7AA9]
窪 [U+7AAA]
窮 [U+7AAE]
窯 [U+7AAF]
窺 [U+7ABA]
窿 [U+7ABF]
竄 [U+7AC4]
竅 [U+7AC5]
竊 [U+7ACA]
立 [U+7ACB]
竖 [U+7AD6]
站 [U+7AD9]
竞 [U+7ADE]
竟 [U+7ADF]
章 [U+7AE0]
竣 [U+7AE3]
童 [U+7AE5]
竭 [U+7AED]
端 [U+7AEF]
競 [U+7AF6]
竹 [U+7AF9]
竿 [U+7AFF]
笆 [U+7B06]
笋 [U+7B0B]
笑 [U+7B11]
笔 [U+7B14]
笛 [U+7B1B]
符 [U+7B26]
笨 [U+7B28]
第 [U+7B2C]
笺 [U+7B3A]
笼 [U+7B3C]
筆 [U+7B46]
等 [U+7B49]
筋 [U+7B4B]
筍 [U+7B4D]
筏 [U+7B4F]
筐 [U+7B50]
筑 [U+7B51]
筒 [U+7B52]
答 [U+7B54]
策 [U+7B56]
筛 [U+7B5B]
筷 [U+7B77]
筹 [U+7B79]
签 [U+7B7E]
简 [U+7B80]
箋 [U+7B8B]
箍 [U+7B8D]
箔 [U+7B94]
箕 [U+7B95]
算 [U+7B97]
管 [U+7BA1]
箩 [U+7BA9]
箭 [U+7BAD]
箱 [U+7BB1]
節 [U+7BC0]
範 [U+7BC4]
篆 [U+7BC6]
篇 [U+7BC7]
築 [U+7BC9]
篓 [U+7BD3]
篙 [U+7BD9]
篡 [U+7BE1]
篩 [U+7BE9]
篮 [U+7BEE]
篱 [U+7BF1]
篷 [U+7BF7]
簇 [U+7C07]
簍 [U+7C0D]
簡 [U+7C21]
簧 [U+7C27]
簽 [U+7C3D]
簾 [U+7C3E]
簿 [U+7C3F]
籃 [U+7C43]
籌 [U+7C4C]
籍 [U+7C4D]
籠 [U+7C60]
籬 [U+7C6C]
籮 [U+7C6E]
籲 [U+7C72]
米 [U+7C73]
类 [U+7C7B]
籽 [U+7C7D]
粉 [U+7C89]
粒 [U+7C92]
粕 [U+7C95]
粗 [U+7C97]
粘 [U+7C98]
粟 [U+7C9F]
粤 [U+7CA4]
粥 [U+7CA5]
粪 [U+7CAA]
粮 [U+7CAE]
粱 [U+7CB1]
粳 [U+7CB3]
粵 [U+7CB5]
粹 [U+7CB9]
精 [U+7CBE]
糊 [U+7CCA]
糕 [U+7CD5]
糖 [U+7CD6]
糙 [U+7CD9]
糜 [U+7CDC]
糞 [U+7CDE]
糟 [U+7CDF]
糠 [U+7CE0]
糧 [U+7CE7]
糯 [U+7CEF]
系 [U+7CFB]
糾 [U+7CFE]
紀 [U+7D00]
約 [U+7D04]
紅 [U+7D05]
紉 [U+7D09]
紊 [U+7D0A]
紋 [U+7D0B]
納 [U+7D0D]
紐 [U+7D10]
純 [U+7D14]
紗 [U+7D17]
紙 [U+7D19]
級 [U+7D1A]
紛 [U+7D1B]
素 [U+7D20]
紡 [U+7D21]
索 [U+7D22]
紧 [U+7D27]
紫 [U+7D2B]
紮 [U+7D2E]
累 [U+7D2F]
細 [U+7D30]
紳 [U+7D33]
紹 [U+7D39]
終 [U+7D42]
組 [U+7D44]
絆 [U+7D46]
経 [U+7D4C]
結 [U+7D50]
絕 [U+7D55]
絛 [U+7D5B]
絞 [U+7D5E]
絡 [U+7D61]
絢 [U+7D62]
給 [U+7D66]
絨 [U+7D68]
絮 [U+7D6E]
統 [U+7D71]
絲 [U+7D72]
絹 [U+7D79]
綁 [U+7D81]
綏 [U+7D8F]
經 [U+7D93]
続 [U+7D9A]
綜 [U+7D9C]
綠 [U+7DA0]
綢 [U+7DA2]
維 [U+7DAD]
綱 [U+7DB1]
網 [U+7DB2]
綴 [U+7DB4]
綸 [U+7DB8]
綻 [U+7DBB]
綽 [U+7DBD]
綿 [U+7DBF]
緊 [U+7DCA]
総 [U+7DCF]
緒 [U+7DD2]
緘 [U+7DD8]
線 [U+7DDA]
緝 [U+7DDD]
緞 [U+7DDE]
締 [U+7DE0]
緣 [U+7DE3]
編 [U+7DE8]
緩 [U+7DE9]
緬 [U+7DEC]
緯 [U+7DEF]
練 [U+7DF4]
縛 [U+7E1B]
縣 [U+7E23]
縫 [U+7E2B]
縮 [U+7E2E]
縱 [U+7E31]
縷 [U+7E37]
總 [U+7E3D]
績 [U+7E3E]
繁 [U+7E41]
繃 [U+7E43]
織 [U+7E54]
繕 [U+7E55]
繞 [U+7E5E]
繡 [U+7E61]
繩 [U+7E69]
繪 [U+7E6A]
繭 [U+7E6D]
繳 [U+7E73]
繹 [U+7E79]
繼 [U+7E7C]
纂 [U+7E82]
續 [U+7E8C]
纏 [U+7E8F]
纓 [U+7E93]
纖 [U+7E96]
纜 [U+7E9C]
纠 [U+7EA0]
红 [U+7EA2]
纤 [U+7EA4]
约 [U+7EA6]
级 [U+7EA7]
纪 [U+7EAA]
纫 [U+7EAB]
纬 [U+7EAC]
纯 [U+7EAF]
纱 [U+7EB1]
纲 [U+7EB2]
纳 [U+7EB3]
纵 [U+7EB5]
纶 [U+7EB6]
纷 [U+7EB7]
纸 [U+7EB8]
纹 [U+7EB9]
纺 [U+7EBA]
纽 [U+7EBD]
线 [U+7EBF]
练 [U+7EC3]
组 [U+7EC4]
绅 [U+7EC5]
细 [U+7EC6]
织 [U+7EC7]
终 [U+7EC8]
绊 [U+7ECA]
绍 [U+7ECD]
绎 [U+7ECE]
经 [U+7ECF]
绑 [U+7ED1]
绒 [U+7ED2]
结 [U+7ED3]
绕 [U+7ED5]
绘 [U+7ED8]
给 [U+7ED9]
绚 [U+7EDA]
络 [U+7EDC]
绝 [U+7EDD]
绞 [U+7EDE]
统 [U+7EDF]
绢 [U+7EE2]
绣 [U+7EE3]
绥 [U+7EE5]
绦 [U+7EE6]
继 [U+7EE7]
绩 [U+7EE9]
绪 [U+7EEA]
续 [U+7EED]
绰 [U+7EF0]
绳 [U+7EF3]
维 [U+7EF4]
绵 [U+7EF5]
绷 [U+7EF7]
绸 [U+7EF8]
综 [U+7EFC]
绽 [U+7EFD]
绿 [U+7EFF]
缀 [U+7F00]
缄 [U+7F04]
缅 [U+7F05]
缆 [U+7F06]
缉 [U+7F09]
缎 [U+7F0E]
缓 [U+7F13]
缔 [U+7F14]
缕 [U+7F15]
编 [U+7F16]
缘 [U+7F18]
缚 [U+7F1A]
缝 [U+7F1D]
缠 [U+7F20]
缨 [U+7F28]
缩 [U+7F29]
缮 [U+7F2E]
缴 [U+7F34]
缸 [U+7F38]
缺 [U+7F3A]
缽 [U+7F3D]
罐 [U+7F50]
网 [U+7F51]
罕 [U+7F55]
罗 [U+7F57]
罚 [U+7F5A]
罢 [U+7F62]
罩 [U+7F69]
罪 [U+7F6A]
置 [U+7F6E]
罰 [U+7F70]
署 [U+7F72]
罵 [U+7F75]
罷 [U+7F77]
羅 [U+7F85]
羊 [U+7F8A]
羌 [U+7F8C]
美 [U+7F8E]
羔 [U+7F94]
羚 [U+7F9A]
羞 [U+7F9E]
羡 [U+7FA1]
群 [U+7FA4]
羨 [U+7FA8]
義 [U+7FA9]
羹 [U+7FB9]
